AT1G04900	AT1G04900	NADH dehydrogenase ubiquinone complex I, assembly factor-like protein (DUF185)	false
AT1G04910	AT1G04910	O-fucosyltransferase family protein	false
AT1G04920	SPS3F	sucrose phosphate synthase 3F	false
AT1G04930	AT1G04930	hydroxyproline-rich glycoprotein family protein	false
AT1G04940	Tic20-I	translocon at the inner envelope membrane of chloroplasts 20	false
AT1G04945	AT1G04945	HIT-type Zinc finger family protein	false
AT1G04950	TAFII59	TATA BOX ASSOCIATED FACTOR II 59	false
AT1G04960	AT1G04960	golgin family A protein (DUF1664)	false
AT1G04970	AT1G04970	lipid-binding serum glycoprotein family protein	false
AT1G04980	PDIL2-2	PDI-like 2-2	false
AT1G04985	AT1G04985	triacylglycerol lipase-like protein	false
AT1G04990	AT1G04990	Zinc finger C-x8-C-x5-C-x3-H type family protein	false
AT1G05000	PFA-DSP1	Phosphotyrosine protein phosphatases superfamily protein	false
AT1G05005	AT1G05005	PPR containing protein	false
AT1G05010	EFE	ethylene-forming enzyme	false
AT1G05020	AT1G05020	ENTH/ANTH/VHS superfamily protein	false
AT1G05030	AT1G05030	Major facilitator superfamily protein	false
AT1G05035	AT1G05035	hypothetical protein	false
AT1G05040	AT1G05040	UBA-like domain protein	false
AT1G05055	GTF2H2	general transcription factor II H2	false
AT1G05060	AT1G05060	coiled-coil protein	false
AT1G05061	AT1G05061	pseudogene of Pentatricopeptide repeat (PPR-like) superfamily protein	false
AT1G05065	CLE20	CLAVATA3/ESR-RELATED 20	false
AT1G05070	AT1G05070	transmembrane protein, putative (DUF1068)	false
AT1G05080	AT1G05080	F-box/RNI-like/FBD-like domains-containing protein	false
AT1G05085	AT1G05085	hypothetical protein	false
AT1G05087	AT1G05087	dentin sialophosphoprotein	false
AT1G05090	AT1G05090	dentin sialophosphoprotein-like protein	false
AT1G05100	MAPKKK18	mitogen-activated protein kinase kinase kinase 18	false
AT1G05120	AT1G05120	Helicase protein with RING/U-box domain-containing protein	false
AT1G05135	AT1G05135	pseudogene of expressed protein%2C isoform contains a non-consensus TG acceptor site at intron.	false
AT1G05136	AT1G05136	hypothetical protein	false
AT1G05140	AT1G05140	Peptidase M50 family protein	false
AT1G05150	AT1G05150	Calcium-binding tetratricopeptide family protein	false
AT1G05160	CYP88A3	cytochrome P450, family 88, subfamily A, polypeptide 3	false
AT1G05170	AT1G05170	Galactosyltransferase family protein	false
AT1G05180	AXR1	NAD(P)-binding Rossmann-fold superfamily protein	false
AT1G05190	emb2394	Ribosomal protein L6 family	false
AT1G05200	GLR3.4	glutamate receptor 3.4	false
AT1G05205	AT1G05205	hexokinase-1 protein	false
AT1G05210	AT1G05210	Transmembrane protein 97, Putative	false
AT1G05220	AT1G05220	Transmembrane protein 97, Putative	false
AT1G05230	HDG2	homeodomain GLABROUS 2	false
AT1G05240	AT1G05240	Peroxidase superfamily protein	false
AT1G05250	AT1G05250	Peroxidase superfamily protein	false
AT1G05260	RCI3	Peroxidase superfamily protein	false
AT1G05270	AT1G05270	TraB family protein	false
AT1G05280	AT1G05280	ERV-F (C)1 provirus ancestral Env polyprotein, putative (DUF604)	false
AT1G05290	AT1G05290	CCT motif family protein	false
AT1G05291	AT1G05291	GPI inositol-deacylase C, putative (DUF1218)	false
AT1G05300	ZIP5	zinc transporter 5 precursor	false
AT1G05310	AT1G05310	Pectin lyase-like superfamily protein	false
AT1G05320	AT1G05320	myosin heavy chain, embryonic smooth protein	false
AT1G05330	AT1G05330	hypothetical protein	false
AT1G05340	AT1G05340	cysteine-rich TM module stress tolerance protein	false
AT1G05350	AT1G05350	NAD(P)-binding Rossmann-fold superfamily protein	false
AT1G05360	KMS2	vacuole membrane-like protein	false
AT1G05370	AT1G05370	Sec14p-like phosphatidylinositol transfer family protein	false
AT1G05380	AT1G05380	Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger protein	false
AT1G05385	LPA19	photosystem II 11 kDa protein-like protein	false
AT1G05390	AT1G05390	tRNA-Asn	false
AT1G05400	AT1G05400	hypothetical protein	false
AT1G05410	AT1G05410	CDPK adapter, putative (DUF1423)	false
AT1G05420	OFP12	ovate family protein 12	false
AT1G05430	AT1G05430	hypothetical protein	false
AT1G05440	AT1G05440	C-8 sterol isomerase	false
AT1G05450	AT1G05450	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	false
AT1G05460	SDE3	P-loop containing nucleoside triphosphate hydrolases superfamily protein	false
AT1G05470	CVP2	DNAse I-like superfamily protein	false
AT1G05490	chr31	chromatin remodeling 31	false
AT1G05500	NTMC2T2.1	Calcium-dependent lipid-binding (CaLB domain) family protein	false
AT1G05510	AT1G05510	naphthalene 1,2-dioxygenase subunit alpha (DUF1264)	false
AT1G05520	AT1G05520	Sec23/Sec24 protein transport family protein	false
AT1G05530	UGT75B2	UDP-glucosyl transferase 75B2	false
AT1G05540	AT1G05540	hypothetical protein (DUF295)	false
AT1G05550	AT1G05550	hypothetical protein (DUF295)	false
AT1G05560	UGT75B1	UDP-glucosyltransferase 75B1	false
AT1G05562	AT1G05562	Natural antisense transcript overlaps with AT1G05560	false
AT1G05570	CALS1	callose synthase 1	false
AT1G05575	AT1G05575	transmembrane protein	false
AT1G05577	AT1G05577	UPSTREAM OF FLC protein (DUF966)	false
AT1G05580	CHX23	cation/H  exchanger 23	false
AT1G05590	HEXO2	beta-hexosaminidase 2	false
AT1G05600	EMB3101	Tetratricopeptide repeat (TPR)-like superfamily protein	false
AT1G05610	APS2	ADP-glucose pyrophosphorylase small subunit 2	false
AT1G05615	AT1G05615	B3 domain protein (DUF313)	false
AT1G05620	URH2	uridine-ribohydrolase 2	false
AT1G05630	5PTASE13	Endonuclease/exonuclease/phosphatase family protein	false
AT1G05640	AT1G05640	Ankyrin repeat family protein	false
AT1G05650	AT1G05650	Pectin lyase-like superfamily protein	false
AT1G05660	AT1G05660	Pectin lyase-like superfamily protein	false
AT1G05670	AT1G05670	Pentatricopeptide repeat (PPR-like) superfamily protein	false
AT1G05675	AT1G05675	UDP-Glycosyltransferase superfamily protein	false
AT1G05680	UGT74E2	Uridine diphosphate glycosyltransferase 74E2	false
AT1G05690	BT3	BTB and TAZ domain protein 3	false
AT1G05700	AT1G05700	Leucine-rich repeat transmembrane protein kinase protein	false
AT1G05710	AT1G05710	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	false
AT1G05720	AT1G05720	selenoprotein family protein	false
AT1G05730	AT1G05730	FAM136A-like protein (DUF842)	false
AT1G05740	AT1G05740	FAM136A-like protein (DUF842)	false
AT1G05750	PDE247	Tetratricopeptide repeat (TPR)-like superfamily protein	false
AT1G05760	RTM1	Mannose-binding lectin superfamily protein	false
AT1G05770	AT1G05770	Mannose-binding lectin superfamily protein	false
AT1G05780	AT1G05780	Vacuolar ATPase assembly integral membrane protein VMA21-like domain-containing protein	false
AT1G05783	AT1G05783	hypothetical protein	false
AT1G05785	AT1G05785	Got1/Sft2-like vescicle transport protein family	false
AT1G05790	AT1G05790	lipase class 3 family protein	false
AT1G05800	DGL	alpha/beta-Hydrolases superfamily protein	false
AT1G05805	AT1G05805	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	false
AT1G05810	RABA5E	Rab GTPase-like A5A protein	false
AT1G05820	SPPL5	SIGNAL PEPTIDE PEPTIDASE-LIKE 5	false
AT1G05830	ATX2	trithorax-like protein 2	false
AT1G05835	AT1G05835	PHD finger protein	false
AT1G05840	AT1G05840	Eukaryotic aspartyl protease family protein	false
AT1G05850	POM1	Chitinase family protein	false
AT1G05860	AT1G05860	INO80 complex subunit D-like protein	false
AT1G05870	AT1G05870	hypothetical protein (DUF1685)	false
AT1G05880	ARI12	RING/U-box superfamily protein	false
AT1G05890	ARI5	RING/U-box superfamily protein	false
AT1G05894	AT1G05894	hypothetical protein	false
AT1G05900	NTH2	endonuclease III 2	false
AT1G05910	AT1G05910	cell division cycle protein 48-related / CDC48-like protein	false
AT1G05920	AT1G05920	B3 domain protein (DUF313)	false
AT1G05925	""	""	true
AT1G05930	AT1G05930	B3 domain protein (DUF313)	false
AT1G05940	CAT9	cationic amino acid transporter 9	false
AT1G05950	AT1G05950	hypothetical protein	false
AT1G05960	AT1G05960	ARM repeat superfamily protein	false
AT1G05970	AT1G05970	RNA-binding (RRM/RBD/RNP motifs) family protein	false
AT1G05980	AT1G05980	tRNA-Thr	false
AT1G05990	AT1G05990	EF hand calcium-binding protein family	false
AT1G06000	AT1G06000	UDP-Glycosyltransferase superfamily protein	false
AT1G06002	AT1G06002	Natural antisense transcript overlaps with AT1G06000	false
AT1G06010	AT1G06010	basic leucine zipper/W2 domain protein	false
AT1G06020	AT1G06020	pfkB-like carbohydrate kinase family protein	false
AT1G06030	AT1G06030	pfkB-like carbohydrate kinase family protein	false
AT1G06040	STO	B-box zinc finger family protein	false
AT1G06045	AT1G06045	hypothetical protein	false
AT1G06050	AT1G06050	ENHANCED DISEASE RESISTANCE-like protein (DUF1336)	false
AT1G06060	AT1G06060	LisH and RanBPM domains containing protein	false
AT1G06070	AT1G06070	Basic-leucine zipper (bZIP) transcription factor family protein	false
AT1G06080	ADS1	delta 9 desaturase 1	false
AT1G06090	AT1G06090	Fatty acid desaturase family protein	false
AT1G06100	AT1G06100	Fatty acid desaturase family protein	false
AT1G06110	SKIP16	SKP1/ASK-interacting protein 16	false
AT1G06120	AT1G06120	Fatty acid desaturase family protein	false
AT1G06130	GLX2-4	glyoxalase 2-4	false
AT1G06135	AT1G06135	transmembrane protein	false
AT1G06137	AT1G06137	transmembrane protein	false
AT1G06140	MEF3	Pentatricopeptide repeat (PPR) superfamily protein	false
AT1G06143	AT1G06143	basic helix loop helix DNA-binding superfamily protein	false
AT1G06145	""	""	true
AT1G06148	AT1G06148	hypothetical protein	false
AT1G06150	EMB1444	basic helix loop helix (bHLH) DNA-binding superfamily protein	false
AT1G06160	ORA59	octadecanoid-responsive AP2/ERF 59	false
AT1G06170	AT1G06170	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	false
AT1G06180	MYB13	myb domain protein 13	false
AT1G06190	RHON1	Rho termination factor	false
AT1G06200	AT1G06200	Peptidase S24/S26A/S26B/S26C family protein	false
AT1G06210	AT1G06210	ENTH/VHS/GAT family protein	false
AT1G06220	MEE5	Ribosomal protein S5/Elongation factor G/III/V family protein	false
AT1G06225	CLE3	CLAVATA3/ESR-RELATED 3	false
AT1G06230	GTE4	global transcription factor group E4	false
AT1G06240	AT1G06240	diiron containing four-helix bundle family ferritin protein, putative (Protein of unknown function DUF455)	false
AT1G06250	AT1G06250	alpha/beta-Hydrolases superfamily protein	false
AT1G06260	AT1G06260	Cysteine proteinases superfamily protein	false
AT1G06265	AT1G06265	Natural antisense transcript overlaps with AT1G06260	false
AT1G06270	AT1G06270	Pentatricopeptide repeat (PPR) superfamily protein	false
AT1G06280	LBD2	LOB domain-containing protein 2	false
AT1G06290	ACX3	acyl-CoA oxidase 3	false
AT1G06310	ACX6	acyl-CoA oxidase 6	false
AT1G06320	AT1G06320	hypothetical protein	false
AT1G06330	AT1G06330	Heavy metal transport/detoxification superfamily protein	false
AT1G06340	AT1G06340	Plant Tudor-like protein	false
AT1G06350	ADS4	Fatty acid desaturase family protein	false
AT1G06360	AT1G06360	Fatty acid desaturase family protein	false
AT1G06370	AT1G06370	pseudogene of Alg9-like mannosyltransferase family	false
AT1G06380	AT1G06380	Ribosomal protein L1p/L10e family	false
AT1G06390	GSK1	GSK3/SHAGGY-like protein kinase 1	false
AT1G06400	ARA-2	Ras-related small GTP-binding family protein	false
AT1G06410	TPS7	trehalose-phosphatase/synthase 7	false
AT1G06420	AT1G06420	DNA ligase-like protein	false
AT1G06430	FTSH8	FTSH protease 8	false
AT1G06440	AT1G06440	Ubiquitin carboxyl-terminal hydrolase family protein	false
AT1G06450	AT1G06450	Polynucleotidyl transferase, ribonuclease H-like superfamily protein	false
AT1G06460	ACD32.1	alpha-crystallin domain 32.1	false
AT1G06470	AT1G06470	Nucleotide/sugar transporter family protein	false
AT1G06475	AT1G06475	transmembrane protein	false
AT1G06480	AT1G06480	tRNA-Ile	false
AT1G06490	CalS7	glucan synthase-like 7	false
AT1G06500	AT1G06500	hypothetical protein	false
AT1G06510	AT1G06510	forkhead-associated domain protein	false
AT1G06515	AT1G06515	transmembrane protein, putative (DUF3317)	false
AT1G06520	GPAT1	glycerol-3-phosphate acyltransferase 1	false
AT1G06530	PMD2	Tropomyosin-like protein	false
AT1G06540	AT1G06540	hypothetical protein	false
AT1G06550	AT1G06550	ATP-dependent caseinolytic (Clp) protease/crotonase family protein	false
AT1G06560	AT1G06560	NOL1/NOP2/sun family protein	false
AT1G06570	PDS1	4-hydroxyphenylpyruvate dioxygenase	false
AT1G06580	AT1G06580	Pentatricopeptide repeat (PPR) superfamily protein	false
AT1G06590	AT1G06590	anaphase-promoting complex subunit	false
AT1G06610	AT1G06610	tRNA-Ala	false
AT1G06620	AT1G06620	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	false
AT1G06630	AT1G06630	F-box/RNI-like superfamily protein	false
AT1G06640	AT1G06640	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	false
AT1G06645	AT1G06645	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	false
AT1G06650	AT1G06650	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	false
AT1G06660	JASON	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit	false
AT1G06670	NIH	nuclear DEIH-boxhelicase	false
AT1G06680	PSBP-1	photosystem II subunit P-1	false
AT1G06690	AT1G06690	NAD(P)-linked oxidoreductase superfamily protein	false
AT1G06700	AT1G06700	Protein kinase superfamily protein	false
AT1G06710	AT1G06710	Tetratricopeptide repeat (TPR)-like superfamily protein	false
AT1G06720	AT1G06720	P-loop containing nucleoside triphosphate hydrolases superfamily protein	false
AT1G06730	AT1G06730	pfkB-like carbohydrate kinase family protein	false
AT1G06740	MUG3	MuDR family transposase	false
AT1G06750	AT1G06750	P-loop containing nucleoside triphosphate hydrolases superfamily protein	false
AT1G06760	AT1G06760	winged-helix DNA-binding transcription factor family protein	false
AT1G06770	DRIP1	DREB2A-interacting protein 1	false
AT1G06780	GAUT6	galacturonosyltransferase 6	false
AT1G06790	AT1G06790	RNA polymerase Rpb7 N-terminal domain-containing protein	false
AT1G06800	PLA-I{gamma}1	alpha/beta-Hydrolases superfamily protein	false
AT1G06810	AT1G06810	endonuclease/glycosyl hydrolase	false
AT1G06820	CRTISO	carotenoid isomerase	false
AT1G06830	AT1G06830	Glutaredoxin family protein	false
AT1G06840	AT1G06840	Leucine-rich repeat protein kinase family protein	false
AT1G06850	bZIP52	basic leucine-zipper 52	false
AT1G06860	AT1G06860	tRNA-Gly	false
AT1G06870	Plsp2A	Peptidase S24/S26A/S26B/S26C family protein	false
AT1G06880	AT1G06880	tRNA-Gly	false
AT1G06890	AT1G06890	nodulin MtN21 /EamA-like transporter family protein	false
AT1G06900	AT1G06900	Insulinase (Peptidase family M16) family protein	false
AT1G06910	TRFL7	TRF-like 7	false
AT1G06920	OFP4	ovate family protein 4	false
AT1G06923	AT1G06923	transcription repressor OFP17-like protein	false
AT1G06925	AT1G06925	endonuclease/glycosyl hydrolase	false
AT1G06930	AT1G06930	TPRXL	false
AT1G06950	TIC110	translocon at the inner envelope membrane of chloroplasts 110	false
AT1G06960	AT1G06960	RNA-binding (RRM/RBD/RNP motifs) family protein	false
AT1G06970	CHX14	cation/hydrogen exchanger 14	false
AT1G06980	AT1G06980	6,7-dimethyl-8-ribityllumazine synthase	false
AT1G06990	AT1G06990	GDSL-like Lipase/Acylhydrolase superfamily protein	false
AT1G07000	EXO70B2	exocyst subunit exo70 family protein B2	false
AT1G07010	SLP1	Calcineurin-like metallo-phosphoesterase superfamily protein	false
AT1G07020	AT1G07020	hypothetical protein	false
AT1G07025	AT1G07025	Mitochondrial substrate carrier family protein	false
AT1G07030	AT1G07030	Mitochondrial substrate carrier family protein	false
AT1G07040	AT1G07040	plant/protein	false
AT1G07050	AT1G07050	CCT motif family protein	false
AT1G07051	MIR847A	""	false
AT1G07060	DFO	hypothetical protein	false
AT1G07070	AT1G07070	Ribosomal protein L35Ae family protein	false
AT1G07080	AT1G07080	Thioredoxin superfamily protein	false
AT1G07090	LSH6	LIGHT-DEPENDENT SHORT HYPOCOTYLS-like protein (DUF640)	false
AT1G07100	AT1G07100	tRNA-Ile	false
AT1G07110	F2KP	fructose-2,6-bisphosphatase	false
AT1G07119	AT1G07119	Natural antisense transcript overlaps with AT1G07120	false
AT1G07120	AT1G07120	CHUP1-like protein	false
AT1G07128	AT1G07128	Natural antisense transcript overlaps with AT1G07130	false
AT1G07130	STN1	Nucleic acid-binding, OB-fold-like protein	false
AT1G07135	AT1G07135	glycine-rich protein	false
AT1G07140	SIRANBP	Pleckstrin homology (PH) domain superfamily protein	false
AT1G07150	MAPKKK13	mitogen-activated protein kinase kinase kinase 13	false
AT1G07160	AT1G07160	Protein phosphatase 2C family protein	false
AT1G07170	AT1G07170	PHF5-like protein	false
AT1G07175	AT1G07175	alternative NAD(P)H dehydrogenase	false
AT1G07180	NDA1	alternative NAD(P)H dehydrogenase 1	false
AT1G07190	AT1G07190	Lon protease	false
AT1G07200	AT1G07200	Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein	false
AT1G07210	AT1G07210	Ribosomal protein S18	false
AT1G07220	AT1G07220	O-glucosyltransferase rumi-like protein (DUF821)	false
AT1G07230	NPC1	non-specific phospholipase C1	false
AT1G07240	UGT71C5	UDP-glucosyl transferase 71C5	false
AT1G07250	UGT71C4	UDP-glucosyl transferase 71C4	false
AT1G07260	UGT71C3	UDP-glucosyl transferase 71C3	false
AT1G07270	AT1G07270	Cell division control, Cdc6	false
AT1G07280	AT1G07280	Tetratricopeptide repeat (TPR)-like superfamily protein	false
AT1G07290	GONST2	golgi nucleotide sugar transporter 2	false
AT1G07300	AT1G07300	josephin protein-like protein	false
AT1G07310	AT1G07310	Calcium-dependent lipid-binding (CaLB domain) family protein	false
AT1G07320	RPL4	ribosomal protein L4	false
AT1G07330	AT1G07330	dentin sialophosphoprotein	false
AT1G07340	STP2	sugar transporter 2	false
AT1G07350	SR45a	RNA-binding (RRM/RBD/RNP motifs) family protein	false
AT1G07360	MAC5A	CCCH-type zinc fingerfamily protein with RNA-binding domain-containing protein	false
AT1G07370	PCNA1	proliferating cellular nuclear antigen 1	false
AT1G07380	AT1G07380	Neutral/alkaline non-lysosomal ceramidase	false
AT1G07390	RLP1	receptor like protein 1	false
AT1G07400	AT1G07400	HSP20-like chaperones superfamily protein	false
AT1G07410	RABA2b	RAB GTPase homolog A2B	false
AT1G07420	SMO2-1	sterol 4-alpha-methyl-oxidase 2-1	false
AT1G07430	HAI2	highly ABA-induced PP2C protein 2	false
AT1G07440	AT1G07440	NAD(P)-binding Rossmann-fold superfamily protein	false
